dates,rate,fluctuation,prices,anger,depression,fatigue,tension,confusion,vigour
2017-04-03 16:30:00,-0.3221804912508426,0.2661057594335974,-1.5234155640993186,-0.6430667,1.1301905,-0.37061983,-0.47279102,-0.49201286,-0.3117635
2017-04-03 16:30:00,-0.14208943592230483,0.11417857655066548,-1.5093664713091275,-0.50148404,-0.5719212,-0.1380132,-0.18524379,-0.20145726,2.6908004
2017-04-03 16:00:00,-0.1889582586925527,0.15357060339818687,-1.5234155640993186,-0.64188087,1.1263344,-0.37062502,-0.47378975,-0.4807338,-0.31177092
2017-04-04 09:30:00,-0.16244800212582236,0.1310584206618745,-1.5353828981273803,-0.2820866,0.7377106,-0.36990312,-0.46117914,0.043310244,-0.31175974
2017-04-04 16:00:00,0.41293380727424034,-0.35284189170218555,-1.5026027402280515,-0.43247318,-0.25902674,-0.36071867,-0.34221238,2.9394736,-0.22121395
2017-04-05 09:30:00,0.6184949827137973,-0.5272812573214298,-1.4536917307764023,-0.5826486,-1.5702289,-0.36139876,2.91251,-0.47075453,1.259966
2017-04-06 09:30:00,0.11832020265082645,-0.10526798277710264,-1.513009152163685,-0.44784856,0.5400691,-0.36856443,-0.44440773,0.87282753,-0.30268255
2017-04-05 09:30:00,0.6184949827137973,-0.5272812573214298,-1.4536917307764023,-0.33855945,-0.77168196,1.8701694,0.05312394,-0.28401735,0.17000853
2017-04-07 09:30:00,-0.1823342079269195,0.14793826477308356,-1.526537408284175,-0.18469146,-0.32239214,-0.13182162,0.048321284,0.07914365,1.0707471
2017-04-10 16:30:00,0.19192158607007456,-0.16716360647888598,-1.5109273934015557,-0.5823724,-0.90584594,-0.32593414,2.7138975,-0.27905795,-0.27049103
2017-04-10 16:30:00,0.12504672262593078,-0.11089173552015551,-1.5161309963485414,-0.43919063,0.9251672,-0.3693868,-0.47110608,-0.23308443,-0.31087664
2017-04-10 16:30:00,0.19192158607007456,-0.16716360647888598,-1.5109273934015557,-0.40224916,0.9397488,-0.36941618,-0.39925036,-0.46597248,-0.311507
2017-04-10 16:30:00,0.12504672262593078,-0.11089173552015551,-1.5161309963485414,-0.42984575,0.8240319,-0.3682956,-0.2992156,-0.25203627,-0.31176654
2017-04-10 16:30:00,0.19192158607007456,-0.16716360647888598,-1.5109273934015557,0.04911763,0.043677002,-0.12034381,-0.18529592,0.14373542,0.12590048
2017-04-11 09:30:00,-0.12226174768053966,0.09729873243945643,-1.5249764861917467,-0.46750498,0.051783714,-0.019230185,0.79522413,-0.3929418,-0.28054214
2017-04-11 16:00:00,0.06485476722364338,-0.06025220318652835,-1.5192528405333976,-0.6363739,1.1181414,-0.37054312,-0.47351828,-0.46629322,-0.31174213
2017-04-12 09:30:00,-0.02873960746000594,0.018523264626464035,-1.5208137626258258,-0.24024995,-0.34983245,-0.15219013,-0.31647402,1.0851638,0.9466847
2017-04-11 09:30:00,-0.12226174768053966,0.09729873243945643,-1.5249764861917467,-0.62503314,-1.4907537,-0.34542546,3.886728,-0.47021756,-0.3006967
2017-04-12 16:00:00,-0.42975735785601105,0.35613731861474596,-1.5535947144834923,0.94652754,-1.5125434,-0.35393837,2.3221927,-0.28445888,-0.31176993
2017-04-13 09:30:00,-0.2299255471192404,0.187330291620605,-1.5707656514585397,-0.3863485,0.3241645,-0.35822242,0.18216817,0.29837185,-0.31176353
2017-04-12 09:30:00,-0.02873960746000594,0.018523264626464035,-1.5208137626258258,-0.62327754,1.116868,-0.3689834,-0.47187853,-0.49015036,-0.3116909
2017-04-13 16:00:00,-0.6600252817202609,0.5474479424631488,-1.6212375830026173,0.2147142,-0.8835219,0.89879525,0.29575887,0.7535788,-0.31010166
